Coll_ID,Item_ID,Price,Float,Condition,Name,Site,Timestamp,Collection
81,1,13.84,0.057925,FN,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
82,3,13.84,0.064125,FN,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
83,5,13.85,0.068125,FN,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
84,7,13.9,0.048825,FN,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
85,9,13.91,0.068525,FN,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
86,79,14.0184,0.06275,FN,Nova_Sobek's_Bite,Port,2024-04-06 18:28:11,Anubis
87,81,14.094,0.06075,FN,Nova_Sobek's_Bite,Port,2024-04-06 18:28:26,Anubis
88,11,14.53,0.052525,FN,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
89,103,14.9256,0.06775,FN,Nova_Sobek's_Bite,Port,2024-04-06 18:28:26,Anubis
90,31,15.06,0.062025,FN,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
91,33,15.06,0.062225,FN,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
92,37,15.08,0.062125,FN,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
93,41,15.1,0.050125,FN,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:06,Anubis
94,59,15.12,0.034325,FN,Glock-18_Ramese's_Reach,DMarket,2024-04-06 18:29:08,Anubis
95,141,16.0704,0.02575,FN,P90_ScaraB_Rush,Port,2024-04-06 18:28:26,Anubis
96,35,16.2108,0.05575,FN,Glock-18_Ramese's_Reach,Port,2024-04-06 18:28:11,Anubis
97,17,16.52,0.0594935528934,FN,Nova_Sobek's_Bite,Monkey,2024-04-06 18:29:34,Anubis
98,57,16.5996,0.04775,FN,Glock-18_Ramese's_Reach,Port,2024-04-06 18:28:11,Anubis
99,177,17.8956,0.05675,FN,P90_ScaraB_Rush,Port,2024-04-06 18:28:45,Anubis
100,9,20.81,0.03275921195745,FN,Glock-18_Ramese's_Reach,Monkey,2024-04-06 18:29:34,Anubis
101,11,20.81,0.03439101576805,FN,Glock-18_Ramese's_Reach,Monkey,2024-04-06 18:29:34,Anubis
102,3,20.81,0.04300613701344,FN,Glock-18_Ramese's_Reach,Monkey,2024-04-06 18:29:34,Anubis
