Coll_ID,Item_ID,Price,Float,Condition,Name,Site,Timestamp,Collection
117,43,12.5481,0.06671998649836,FN,UMP-45_Wild_Child,Monkey,2024-04-17 00:18:34,Revolution
118,32,12.7037,0.05374308302999,FN,AWP_Duality,Monkey,2024-04-17 00:18:34,Revolution
119,27,12.7037,0.05591135844588,FN,AWP_Duality,Monkey,2024-04-17 00:18:23,Revolution
120,25,12.7037,0.06443091481924,FN,AWP_Duality,Monkey,2024-04-17 00:18:23,Revolution
121,34,12.7037,0.06456986069679,FN,AWP_Duality,Monkey,2024-04-17 00:18:34,Revolution
122,35,12.7037,0.06494978815317,FN,AWP_Duality,Monkey,2024-04-17 00:18:34,Revolution
123,23,12.7037,0.06501860916615,FN,AWP_Duality,Monkey,2024-04-17 00:18:15,Revolution
124,38,12.78,0.0644038,FN,AWP_Duality,Bit,2024-04-17 00:12:10,Revolution
125,9,12.8952,0.0558,FN,UMP-45_Wild_Child,Port,2024-04-17 00:13:13,Revolution
126,1,12.9308,0.06418,FN,AWP_Duality,Money,2024-04-17 00:19:50,Revolution
127,63,13.5648,0.0438,FN,AWP_Duality,Port,2024-04-17 00:13:36,Revolution
128,12,13.7538,0.04748,FN,UMP-45_Wild_Child,Money,2024-04-17 00:19:50,Revolution
129,13,13.7538,0.04878,FN,UMP-45_Wild_Child,Money,2024-04-17 00:19:50,Revolution
130,10,13.7615,0.05108,FN,P2000_Wicked_Sick,Money,2024-04-17 00:19:50,Revolution
131,11,14.0231,0.05618,FN,P2000_Wicked_Sick,Money,2024-04-17 00:19:50,Revolution
132,3,14.0923,0.05278,FN,AWP_Duality,Money,2024-04-17 00:19:50,Revolution
133,18,14.13,0.0553178,FN,UMP-45_Wild_Child,Bit,2024-04-17 00:16:21,Revolution
134,60,14.9904,0.0328,FN,P2000_Wicked_Sick,Port,2024-04-17 00:13:36,Revolution
135,66,15.12,0.0468,FN,AWP_Duality,Port,2024-04-17 00:13:36,Revolution
136,62,15.444,0.0368,FN,AWP_Duality,Port,2024-04-17 00:13:36,Revolution
137,8,15.5769,0.02998,FN,AWP_Duality,Money,2024-04-17 00:19:50,Revolution
138,59,15.6816,0.0298,FN,AWP_Duality,Port,2024-04-17 00:13:36,Revolution
139,57,16.416,0.0208,FN,AWP_Duality,Port,2024-04-17 00:13:36,Revolution
140,8,17.99,0.0112418,FN,P2000_Wicked_Sick,Bit,2024-04-17 00:14:50,Revolution
141,5,17.99,0.0207248,FN,P2000_Wicked_Sick,Bit,2024-04-17 00:14:50,Revolution
142,13,18.5,0.0042608,FN,UMP-45_Wild_Child,Bit,2024-04-17 00:16:21,Revolution
143,15,18.5,0.0044248,FN,UMP-45_Wild_Child,Bit,2024-04-17 00:16:21,Revolution
144,14,18.5,0.0051878,FN,UMP-45_Wild_Child,Bit,2024-04-17 00:16:21,Revolution
145,16,18.5,0.0060668,FN,UMP-45_Wild_Child,Bit,2024-04-17 00:16:21,Revolution
146,17,18.5,0.0092918,FN,UMP-45_Wild_Child,Bit,2024-04-17 00:16:21,Revolution
147,33,18.99,0.0122268,FN,AWP_Duality,Bit,2024-04-17 00:12:10,Revolution
148,58,19.7532,0.0268,FN,UMP-45_Wild_Child,Port,2024-04-17 00:13:36,Revolution
149,6,19.99,0.0136268,FN,P2000_Wicked_Sick,Bit,2024-04-17 00:14:50,Revolution
150,54,22.68,0.0158,FN,AWP_Duality,Port,2024-04-17 00:13:36,Revolution
151,52,23.76,0.0138,FN,AWP_Duality,Port,2024-04-17 00:13:36,Revolution
152,53,24.6996,0.0148,FN,AWP_Duality,Port,2024-04-17 00:13:36,Revolution
153,49,27.0,0.0088,FN,AWP_Duality,Port,2024-04-17 00:13:36,Revolution
154,31,29.89,0.0037598,FN,AWP_Duality,Bit,2024-04-17 00:12:10,Revolution
155,47,30.2292,0.0058,FN,P2000_Wicked_Sick,Port,2024-04-17 00:13:36,Revolution
156,9,31.6,0.00188,FN,AWP_Duality,Money,2024-04-17 00:19:50,Revolution
157,51,32.4,0.0108,FN,AWP_Duality,Port,2024-04-17 00:13:36,Revolution
158,32,35.0,0.0046348,FN,AWP_Duality,Bit,2024-04-17 00:12:10,Revolution
159,45,39.096,0.0038,FN,AWP_Duality,Port,2024-04-17 00:13:36,Revolution
160,43,91.8,0.0008,FN,UMP-45_Wild_Child,Port,2024-04-17 00:13:36,Revolution
161,44,197.7264,0.0028,FN,AWP_Duality,Port,2024-04-17 00:13:36,Revolution
162,46,240.1272,0.0048,FN,AWP_Duality,Port,2024-04-17 00:13:36,Revolution
