Coll_ID,Item_ID,Price,Float,Condition,Name,Site,Timestamp,Collection
22,90,1.0476,0.3988,WW,Tec-9_Mummy's_Rot,Port,2024-04-18 11:00:32,Anubis
23,46,1.05,0.2366778,FT,MAG-7_Copper_Coated,Bit,2024-04-18 11:05:18,Anubis
24,73,1.05,0.24573,FT,Tec-9_Mummy's_Rot,DM,2024-04-18 11:03:42,Anubis
25,74,1.05,0.27073,FT,Tec-9_Mummy's_Rot,DM,2024-04-18 11:03:42,Anubis
26,72,1.05,0.28273,FT,Tec-9_Mummy's_Rot,DM,2024-04-18 11:03:42,Anubis
27,66,1.08,0.2255048,FT,AK-47_Steel_Delta,Bit,2024-04-18 10:58:55,Anubis
28,67,1.08,0.2510098,FT,AK-47_Steel_Delta,Bit,2024-04-18 10:58:55,Anubis
29,65,1.08,0.2994918,FT,AK-47_Steel_Delta,Bit,2024-04-18 10:58:55,Anubis
30,162,1.09,0.19883,FT,AWP_Black_Nile,DM,2024-04-18 11:04:18,Anubis
31,88,1.09,0.27683,FT,Tec-9_Mummy's_Rot,DM,2024-04-18 11:03:48,Anubis
32,64,1.0908,0.2668,FT,MAG-7_Copper_Coated,Port,2024-04-18 11:00:32,Anubis
33,29,1.1,0.1859038,FT,MAG-7_Copper_Coated,Bit,2024-04-18 11:04:59,Anubis
34,28,1.15,0.2403588,FT,MAG-7_Copper_Coated,Bit,2024-04-18 11:04:59,Anubis
35,86,1.1538,0.21868,FT,MAG-7_Copper_Coated,Money,2024-04-18 11:12:56,Anubis
36,11,1.1988,0.2248,FT,Tec-9_Mummy's_Rot,Port,2024-04-18 10:59:36,Anubis
37,67,1.1988,0.2318,FT,Tec-9_Mummy's_Rot,Port,2024-04-18 11:00:32,Anubis
38,90,1.2,0.18793,FT,AK-47_Steel_Delta,DM,2024-04-18 11:03:48,Anubis
39,71,1.2096,0.1908,FT,MAG-7_Copper_Coated,Port,2024-04-18 11:00:32,Anubis
40,70,1.2096,0.2078,FT,MAG-7_Copper_Coated,Port,2024-04-18 11:00:32,Anubis
41,175,1.21,0.20343,FN,AK-47_Steel_Delta,DM,2024-04-18 11:04:41,Anubis
42,174,1.21,0.21153,FN,AWP_Black_Nile,DM,2024-04-18 11:04:41,Anubis
43,173,1.21,0.21643,BS,AWP_Black_Nile,DM,2024-04-18 11:04:41,Anubis
44,89,1.2462,0.21098,FT,AK-47_Steel_Delta,Money,2024-04-18 11:12:56,Anubis
45,79,1.25,0.1635198,FT,AK-47_Steel_Delta,Bit,2024-04-18 10:58:55,Anubis
46,78,1.25,0.2061768,FT,AK-47_Steel_Delta,Bit,2024-04-18 10:58:55,Anubis
47,81,1.2741,0.1852168738842,FT,AK-47_Steel_Delta,Monkey,2024-04-18 11:07:47,Anubis
48,88,1.2741,0.18647015094757,FT,AK-47_Steel_Delta,Monkey,2024-04-18 11:07:51,Anubis
49,85,1.2741,0.1924547106027599,FT,AK-47_Steel_Delta,Monkey,2024-04-18 11:07:47,Anubis
50,75,1.2741,0.20230460166931,FT,AK-47_Steel_Delta,Monkey,2024-04-18 11:07:41,Anubis
51,117,1.4077,0.16958,FT,AK-47_Steel_Delta,Money,2024-04-18 11:12:56,Anubis
52,126,1.4077,0.17308,FT,AK-47_Steel_Delta,Money,2024-04-18 11:12:56,Anubis
53,109,1.4077,0.18048,FT,AK-47_Steel_Delta,Money,2024-04-18 11:12:56,Anubis
