Coll_ID,Item_ID,Price,Float,Condition,Name,Site,Timestamp,Collection
75,33,1.13,0.0828575193881988,MW,P90_Neoqueen,Halo,2024-03-20 21:39:30,Revolution
76,58,1.13,0.0831909701228141,MW,P90_Neoqueen,Halo,2024-03-20 21:39:50,Revolution
77,36,1.13,0.0854415744543075,MW,P90_Neoqueen,Halo,2024-03-20 21:39:30,Revolution
78,30,1.13,0.0868502184748649,MW,P90_Neoqueen,Halo,2024-03-20 21:39:27,Revolution
79,44,1.13,0.0881704092025756,MW,P90_Neoqueen,Halo,2024-03-20 21:39:37,Revolution
80,43,1.13,0.0884557589888572,MW,P90_Neoqueen,Halo,2024-03-20 21:39:37,Revolution
81,26,1.13,0.088698610663414,MW,P90_Neoqueen,Halo,2024-03-20 21:39:27,Revolution
82,49,1.18,0.0844110548496246,MW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:36:57,Revolution
83,46,1.18,0.0849485844373703,MW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:36:52,Revolution
84,50,1.19,0.0855097845196723,MW,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:36:57,Revolution
85,13,1.4,0.0821287557482719,MW,R8_Revolver_Banana_Cannon,Halo,2024-03-20 21:51:58,Revolution
86,14,1.51,0.0799758806824684,MW,M4A1-S_Emphorosaur-S,Halo,2024-03-20 20:55:39,Revolution
87,20,1.51,0.0851278454065322,MW,M4A1-S_Emphorosaur-S,Halo,2024-03-20 20:55:49,Revolution
88,30,1.52,0.0774645209312438,MW,M4A1-S_Emphorosaur-S,Halo,2024-03-20 20:55:57,Revolution
89,26,1.52,0.0803906843066215,MW,M4A1-S_Emphorosaur-S,Halo,2024-03-20 20:55:57,Revolution
90,31,1.53,0.0835446119308471,MW,M4A1-S_Emphorosaur-S,Halo,2024-03-20 20:55:57,Revolution
91,26,1.69,0.0807185247540473,MW,R8_Revolver_Banana_Cannon,Halo,2024-03-20 21:52:15,Revolution
92,1,1.73,0.0693137124180793,FN,P90_Neoqueen,Halo,2024-03-20 21:38:15,Revolution
93,2,1.74,0.069633163511753,FN,P90_Neoqueen,Halo,2024-03-20 21:38:15,Revolution
94,3,1.78,0.0602732263505458,FN,P90_Neoqueen,Halo,2024-03-20 21:38:15,Revolution
95,4,1.81,0.0617970265448093,FN,P90_Neoqueen,Halo,2024-03-20 21:38:15,Revolution
96,5,1.83,0.0566140674054622,FN,P90_Neoqueen,Halo,2024-03-20 21:38:15,Revolution
97,12,1.85,0.0536173991858959,FN,P90_Neoqueen,Halo,2024-03-20 21:38:21,Revolution
98,8,1.85,0.0549752376973628,FN,P90_Neoqueen,Halo,2024-03-20 21:38:15,Revolution
99,10,1.85,0.0643892958760261,FN,P90_Neoqueen,Halo,2024-03-20 21:38:21,Revolution
100,11,1.85,0.0651678070425987,FN,P90_Neoqueen,Halo,2024-03-20 21:38:21,Revolution
101,9,1.85,0.0658322274684906,FN,P90_Neoqueen,Halo,2024-03-20 21:38:21,Revolution
102,13,1.85,0.0676821395754814,FN,P90_Neoqueen,Halo,2024-03-20 21:38:21,Revolution
103,6,1.85,0.0684358850121498,FN,P90_Neoqueen,Halo,2024-03-20 21:38:15,Revolution
104,14,1.87,0.0582066662609577,FN,P90_Neoqueen,Halo,2024-03-20 21:38:21,Revolution
105,16,1.87,0.0600544512271881,FN,P90_Neoqueen,Halo,2024-03-20 21:38:21,Revolution
106,17,1.89,0.0603823475539684,FN,P90_Neoqueen,Halo,2024-03-20 21:38:27,Revolution
107,23,1.9,0.0526806488633155,FN,P90_Neoqueen,Halo,2024-03-20 21:38:27,Revolution
108,25,1.9,0.0603496171534061,FN,P90_Neoqueen,Halo,2024-03-20 21:38:33,Revolution
109,22,1.9,0.0606083422899246,FN,P90_Neoqueen,Halo,2024-03-20 21:38:27,Revolution
110,28,1.95,0.0495861433446407,FN,P90_Neoqueen,Halo,2024-03-20 21:38:33,Revolution
111,33,1.95,0.050381600856781,FN,P90_Neoqueen,Halo,2024-03-20 21:38:41,Revolution
112,37,1.95,0.0581063069403171,FN,P90_Neoqueen,Halo,2024-03-20 21:38:41,Revolution
113,43,2.09,0.0491864308714866,FN,P90_Neoqueen,Halo,2024-03-20 21:38:44,Revolution
114,27,2.1,0.0595948919653892,FN,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:16:25,Revolution
115,64,2.11,0.0377962067723274,FN,P90_Neoqueen,Halo,2024-03-20 21:38:57,Revolution
116,47,2.11,0.0489982850849628,FN,P90_Neoqueen,Halo,2024-03-20 21:38:44,Revolution
117,53,2.11,0.0497391633689403,FN,P90_Neoqueen,Halo,2024-03-20 21:38:52,Revolution
118,62,2.11,0.0498674847185611,FN,P90_Neoqueen,Halo,2024-03-20 21:38:57,Revolution
119,57,2.11,0.051468901336193,FN,P90_Neoqueen,Halo,2024-03-20 21:38:57,Revolution
120,61,2.11,0.0524321720004081,FN,P90_Neoqueen,Halo,2024-03-20 21:38:57,Revolution
121,37,2.78,0.0416605398058891,FN,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:16:34,Revolution
122,34,2.78,0.0492111071944236,FN,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:16:34,Revolution
123,6,2.81,0.0243835188448429,FN,R8_Revolver_Banana_Cannon,Halo,2024-03-20 21:51:37,Revolution
124,8,2.81,0.039888996630907,FN,R8_Revolver_Banana_Cannon,Halo,2024-03-20 21:51:37,Revolution
125,40,2.81,0.0399312153458595,FN,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:16:34,Revolution
126,45,3.23,0.0113759338855743,FN,Glock-18_Umbral_Rabbit,Halo,2024-03-20 21:16:39,Revolution
127,7,3.38,0.0228519476950168,FN,M4A1-S_Emphorosaur-S,Halo,2024-03-20 20:26:16,Revolution
128,2,3.38,0.031391080468893,FN,M4A1-S_Emphorosaur-S,Halo,2024-03-20 20:26:16,Revolution
129,13,3.39,0.022646265104413,FN,M4A1-S_Emphorosaur-S,Halo,2024-03-20 20:26:26,Revolution
130,14,3.39,0.0265388041734695,FN,M4A1-S_Emphorosaur-S,Halo,2024-03-20 20:26:26,Revolution
