Coll_ID,Item_ID,Price,Float,Condition,Name,Site,Timestamp,Collection
44,41,0.0756,0.1418,MW,Negev_Ultralight,Port,2024-04-18 11:21:30,Fracture
45,63,0.08,0.0888528,MW,SG_553_Ol'_Rusty,Bit,2024-04-18 11:35:49,Fracture
46,62,0.08,0.0917168,MW,SG_553_Ol'_Rusty,Bit,2024-04-18 11:35:49,Fracture
47,54,0.08,0.0934518,MW,P90_Freight,Bit,2024-04-18 11:30:35,Fracture
48,61,0.08,0.0940938,MW,SG_553_Ol'_Rusty,Bit,2024-04-18 11:35:49,Fracture
49,59,0.08,0.0991748,MW,P90_Freight,Bit,2024-04-18 11:30:35,Fracture
50,16,0.08,0.10583,MW,P90_Freight,DM,2024-04-18 11:25:19,Fracture
51,13,0.08,0.10793,MW,P90_Freight,DM,2024-04-18 11:25:19,Fracture
52,62,0.08,0.1096888,MW,Negev_Ultralight,Bit,2024-04-18 11:20:44,Fracture
53,19,0.08,0.11023,MW,P90_Freight,DM,2024-04-18 11:25:19,Fracture
54,18,0.08,0.11133,MW,P90_Freight,DM,2024-04-18 11:25:19,Fracture
55,24,0.09,0.07353,MW,P250_Cassette,DM,2024-04-18 11:25:19,Fracture
56,25,0.09,0.07723,MW,P250_Cassette,DM,2024-04-18 11:25:19,Fracture
57,67,0.09,0.0848218,MW,Negev_Ultralight,Bit,2024-04-18 11:20:44,Fracture
58,23,0.09,0.08623,MW,P250_Cassette,DM,2024-04-18 11:25:19,Fracture
59,123,0.09,0.08643,MW,SG_553_Ol'_Rusty,DM,2024-04-18 11:26:06,Fracture
60,157,0.09,0.08923,MW,P250_Cassette,DM,2024-04-18 11:26:24,Fracture
61,54,0.1,0.07223,WW,SG_553_Ol'_Rusty,DM,2024-04-18 11:25:28,Fracture
62,124,0.1,0.07483,MW,P250_Cassette,DM,2024-04-18 11:26:14,Fracture
63,57,0.1,0.07993,WW,SG_553_Ol'_Rusty,DM,2024-04-18 11:25:28,Fracture
64,74,0.1,0.0808298,MW,Negev_Ultralight,Bit,2024-04-18 11:20:44,Fracture
65,78,0.1,0.0823828,MW,P250_Cassette,Bit,2024-04-18 11:28:06,Fracture
66,85,0.1,0.0827318,MW,SG_553_Ol'_Rusty,Bit,2024-04-18 11:35:49,Fracture
67,48,0.1,0.0827498,MW,P90_Freight,Bit,2024-04-18 11:30:35,Fracture
68,79,0.1,0.0845568,MW,SG_553_Ol'_Rusty,Bit,2024-04-18 11:35:49,Fracture
69,84,0.11,0.0756328,MW,P250_Cassette,Bit,2024-04-18 11:28:06,Fracture
70,86,0.11,0.0805808,MW,P250_Cassette,Bit,2024-04-18 11:28:06,Fracture
71,47,0.12,0.0826438,MW,P90_Freight,Bit,2024-04-18 11:30:35,Fracture
72,1,0.1404,0.0578,FN,P250_Cassette,Port,2024-04-18 11:21:30,Fracture
73,97,0.15,0.08063,MW,P90_Freight,DM,2024-04-18 11:25:53,Fracture
74,34,0.1512,0.0498,FN,P250_Cassette,Port,2024-04-18 11:21:30,Fracture
75,49,0.1615,0.06548,FN,P250_Cassette,Money,2024-04-18 11:31:58,Fracture
76,42,0.1615,0.06628,FN,SG_553_Ol_Rusty,Money,2024-04-18 11:31:58,Fracture
77,2,0.162,0.0648,FN,SG_553_Ol'_Rusty,Port,2024-04-18 11:21:30,Fracture
78,15,0.162,0.0658,FN,Negev_Ultralight,Port,2024-04-18 11:21:30,Fracture
79,35,0.1692,0.06708,FN,Negev_Ultralight,Money,2024-04-18 11:31:58,Fracture
